timestamp,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,wind_deg,pressure,rainfall,pbl_height,station_id,temp_gradient,is_demo,pm25_x_humidity,pm25_x_temp,pm25_x_wind_speed,pm25_div_pbl,ventilation_coeff,stagnation_indicator,inversion_indicator,lagged_pm25_coupling,dispersion_status,pollution_risk_level,pm25_target_1h,pm25_target_3h,pm25_target_6h,pm25_target_12h,pm25_target_24h,data_source
2024-01-18 22:00:00,238.0,342.7,145.2,178.4,4.317,9.0,10.5,93,0.36,214,991.3,0.0,45.0,Mandir_Marg,0.8,0,22134.0,2499.0,85.67999999999999,5.288887713580508,16.2,1,1,14.691348955957436,SEVERE TRAPPING,HIGH,243.1,223.1,192.8,171.8,224.4,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-18 23:00:00,243.1,350.2,141.9,183.5,4.426,10.0,10.3,94,0.1,180,990.9,0.0,45.0,Mandir_Marg,0.8,0,22851.4,2503.9300000000003,24.31,5.4022210217286615,4.5,1,1,54.02210217310628,SEVERE TRAPPING,HIGH,235.2,210.0,180.7,156.0,228.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 00:00:00,235.2,339.0,133.8,171.7,4.286,11.0,10.0,96,0.41,284,990.4,0.0,45.0,Mandir_Marg,0.8,0,22579.2,2352.0,96.432,5.2266655051854425,18.45,1,1,12.747960570211074,SEVERE TRAPPING,HIGH,223.1,200.2,162.5,134.1,220.7,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 01:00:00,223.1,321.3,121.9,149.1,3.971,15.0,9.6,98,0.6,270,990.2,0.0,45.0,Mandir_Marg,0.8,0,21863.8,2141.76,133.86,4.957776676049627,27.0,1,1,8.262959902607443,SEVERE TRAPPING,HIGH,210.0,192.8,163.0,117.6,210.9,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 02:00:00,210.0,302.7,110.7,127.1,3.681,18.0,7.9,100,1.24,256,989.9,0.0,45.0,Mandir_Marg,0.8,0,21000.0,1659.0,260.4,4.666665629629859,55.8,1,1,3.763440185763408,SEVERE TRAPPING,HIGH,200.2,180.7,167.6,105.7,201.6,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 03:00:00,200.2,288.7,100.2,108.2,3.479,19.0,6.6,100,1.94,258,989.5,0.0,45.0,Mandir_Marg,0.8,0,20020.0,1321.32,388.388,4.448887900247133,87.3,0,1,2.2932414326183923,SEVERE TRAPPING,HIGH,192.8,162.5,175.6,99.2,194.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 04:00:00,192.8,278.5,90.5,90.0,3.304,21.0,6.6,100,1.53,259,989.5,0.0,45.0,Mandir_Marg,0.8,0,19280.0,1272.48,294.98400000000004,4.284443492345891,68.85,0,1,2.8002900798416737,SEVERE TRAPPING,HIGH,180.7,163.0,171.8,99.0,190.0,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 05:00:00,180.7,260.8,96.2,82.0,3.093,16.0,6.6,98,1.39,249,989.7,0.0,45.0,Mandir_Marg,0.8,0,17708.6,1192.62,251.173,4.015554663210074,62.55,1,1,2.8888884270362225,SEVERE TRAPPING,HIGH,162.5,167.6,156.0,132.7,167.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 06:00:00,162.5,234.7,99.0,79.3,3.002,13.0,6.2,99,1.3,238,990.7,0.0,45.0,Mandir_Marg,0.8,0,16087.5,1007.5,211.25,3.611110308642153,58.5,1,1,2.7777773029440507,SEVERE TRAPPING,HIGH,163.0,175.6,134.1,171.8,156.9,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 07:00:00,163.0,234.7,102.2,75.2,2.869,12.0,6.5,99,1.42,231,991.3,0.0,45.0,Mandir_Marg,-0.6,0,16137.0,1059.5,231.46,3.622221417284129,63.9,1,0,2.550860320679136,SEVERE TRAPPING,HIGH,167.6,171.8,117.6,199.8,156.5,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 08:00:00,167.6,241.2,99.9,70.5,2.71,34.0,7.2,97,1.27,225,992.2,0.0,45.0,Mandir_Marg,-0.6,0,16257.2,1206.72,212.852,3.7244436167903054,57.15,1,0,2.9326329076757816,SEVERE TRAPPING,HIGH,175.6,156.0,105.7,212.3,157.9,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 09:00:00,175.6,251.5,87.9,62.7,2.54,98.0,8.6,94,0.92,229,993.2,0.0,45.0,Mandir_Marg,-0.6,0,16506.399999999998,1510.16,161.552,3.9022213550619207,41.4,1,0,4.24154486919206,SEVERE TRAPPING,HIGH,171.8,134.1,99.2,215.6,158.8,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 10:00:00,171.8,246.8,70.5,54.2,2.344,184.0,10.2,91,0.67,207,993.7,0.0,45.0,Mandir_Marg,-0.6,0,15633.8,1752.36,115.106,3.8177769293829047,30.15,1,0,5.698173897786435,SEVERE TRAPPING,HIGH,156.0,117.6,99.0,224.4,156.5,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 11:00:00,156.0,225.4,53.9,52.4,2.097,255.0,11.8,88,0.5,127,992.9,0.0,45.0,Mandir_Marg,-0.6,0,13728.0,1840.8,78.0,3.466665896296467,22.5,1,0,6.933330251853222,SEVERE TRAPPING,HIGH,134.1,105.7,132.7,228.2,136.4,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 12:00:00,134.1,195.6,37.0,63.3,1.711,300.0,13.9,81,0.5,90,992.0,0.0,45.0,Mandir_Marg,-0.6,0,10862.1,1863.99,67.05,2.9799993377779246,22.5,1,0,5.959997351112288,SEVERE TRAPPING,HIGH,117.6,99.2,171.8,220.7,108.5,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 13:00:00,117.6,172.8,21.0,81.0,1.274,329.0,15.3,74,0.85,69,991.0,0.0,45.0,Mandir_Marg,-0.6,0,8702.4,1799.28,99.96,2.613332752592721,38.25,1,0,3.0745090001283657,SEVERE TRAPPING,MODERATE,105.7,99.0,199.8,210.9,96.4,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 14:00:00,105.7,155.5,16.3,95.3,1.028,336.0,16.1,71,1.14,75,990.4,0.0,45.0,Mandir_Marg,-0.6,0,7504.7,1701.7700000000002,120.498,2.348888366913696,51.3,1,0,2.060428448259562,SEVERE TRAPPING,MODERATE,99.2,132.7,212.3,201.6,92.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 15:00:00,99.2,146.2,28.7,99.5,1.063,312.0,16.4,68,1.12,80,989.8,0.0,45.0,Mandir_Marg,-0.6,0,6745.6,1626.88,111.104,2.20444395456801,50.400000000000006,1,0,1.9682535777274643,SEVERE TRAPPING,MODERATE,99.0,171.8,215.6,194.2,90.6,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 16:00:00,99.0,145.8,52.5,100.3,1.288,266.0,16.3,68,1.02,101,989.8,0.0,45.0,Mandir_Marg,-0.6,0,6732.0,1613.7,100.98,2.19999951111122,45.9,1,0,2.156862275193404,SEVERE TRAPPING,MODERATE,132.7,199.8,224.4,190.0,91.5,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 17:00:00,132.7,193.7,76.2,87.5,1.417,175.0,14.7,83,1.24,76,990.1,0.0,45.0,Mandir_Marg,-0.6,0,11014.1,1950.69,164.54799999999997,2.948888233580392,55.8,1,0,2.378135774527639,SEVERE TRAPPING,HIGH,171.8,212.3,228.2,167.2,145.8,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 18:00:00,171.8,249.6,91.2,100.0,1.919,139.0,11.1,86,2.52,124,991.6,0.0,45.0,Mandir_Marg,-0.6,0,14774.8,1906.98,432.936,3.8177769293829047,113.4,0,0,1.514991048060754,SEVERE TRAPPING,HIGH,199.8,215.6,220.7,156.9,178.8,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 19:00:00,199.8,289.6,111.9,117.2,2.613,89.0,10.0,90,2.22,126,992.1,0.0,45.0,Mandir_Marg,-0.6,0,17982.0,1998.0,443.556,4.439999013333552,99.9,0,0,1.99999979979982,SEVERE TRAPPING,HIGH,212.3,224.4,210.9,156.5,197.4,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 20:00:00,212.3,307.3,126.5,131.1,3.146,51.0,9.1,93,2.11,149,992.3,0.0,45.0,Mandir_Marg,-0.6,0,19743.9,1931.93,447.953,4.717776729382949,94.95,0,0,2.235913403273997,SEVERE TRAPPING,HIGH,215.6,228.2,201.6,157.9,195.1,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 21:00:00,215.6,312.0,129.9,139.4,3.373,37.0,8.5,94,2.15,158,992.4,0.0,45.0,Mandir_Marg,0.8,0,20266.4,1832.6,463.54,4.791110046419989,96.75,0,1,2.228423542281804,SEVERE TRAPPING,HIGH,224.4,220.7,194.2,158.8,190.0,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 22:00:00,224.4,324.1,127.3,144.2,3.439,34.0,7.8,96,1.92,141,992.1,0.0,45.0,Mandir_Marg,0.8,0,21542.4,1750.32,430.848,4.986665558518765,86.39999999999999,0,1,2.5972219216178334,SEVERE TRAPPING,HIGH,228.2,210.9,190.0,156.5,193.7,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-19 23:00:00,228.2,329.7,123.0,143.7,3.425,33.0,7.2,97,1.94,125,991.6,0.0,45.0,Mandir_Marg,0.8,0,22135.4,1643.04,442.708,5.071109984197781,87.3,0,1,2.613974500117468,SEVERE TRAPPING,HIGH,220.7,201.6,167.2,136.4,198.8,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 00:00:00,220.7,319.4,117.9,135.1,3.328,31.0,6.7,99,1.84,131,991.2,0.0,45.0,Mandir_Marg,0.8,0,21849.3,1478.69,406.088,4.904443354568143,82.8,0,1,2.665458615282776,SEVERE TRAPPING,HIGH,210.9,194.2,156.9,108.5,191.9,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 01:00:00,210.9,305.5,111.1,121.3,3.151,32.0,6.3,99,1.7,140,990.7,0.0,45.0,Mandir_Marg,0.8,0,20879.1,1328.67,358.53,4.686665625185417,76.5,0,1,2.756862384723872,SEVERE TRAPPING,HIGH,201.6,190.0,156.5,96.4,177.0,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 02:00:00,201.6,292.4,104.3,108.8,2.98,31.0,6.3,99,2.28,151,990.4,0.0,45.0,Mandir_Marg,0.8,0,19958.4,1270.08,459.648,4.479999004444665,102.6,0,1,1.9649120891898548,SEVERE TRAPPING,HIGH,194.2,167.2,157.9,92.2,163.0,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 03:00:00,194.2,281.3,96.1,98.5,2.806,28.0,6.2,97,2.45,168,990.0,0.0,45.0,Mandir_Marg,0.8,0,18837.4,1204.04,475.79,4.315554596543422,110.25,0,1,1.7614510873967264,SEVERE TRAPPING,HIGH,190.0,156.9,158.8,90.6,153.7,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 04:00:00,190.0,274.7,87.9,89.6,2.637,23.0,5.7,97,2.2,183,989.9,0.0,45.0,Mandir_Marg,0.8,0,18430.0,1083.0,418.00000000000006,4.222221283950826,99.0,0,1,1.9191917253341688,SEVERE TRAPPING,HIGH,167.2,156.5,156.5,91.5,146.7,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 05:00:00,167.2,242.1,78.9,69.1,2.27,22.0,5.5,97,1.58,198,990.2,0.0,45.0,Mandir_Marg,0.8,0,16218.4,919.6,264.176,3.715554729876726,71.10000000000001,0,1,2.3516171094772,SEVERE TRAPPING,HIGH,156.9,157.9,136.4,145.8,141.6,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 06:00:00,156.9,227.2,78.5,69.4,2.298,19.0,5.7,99,0.64,141,991.6,0.0,45.0,Mandir_Marg,0.8,0,15533.1,894.33,100.416,3.486665891852024,28.8,1,1,5.447914775029592,SEVERE TRAPPING,HIGH,156.5,158.8,108.5,178.8,136.9,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 07:00:00,156.5,225.8,77.4,69.6,2.327,19.0,5.7,99,0.5,143,992.0,0.0,45.0,Mandir_Marg,-0.6,0,15493.5,892.0500000000001,78.25,3.477777004938443,22.5,1,0,6.955552464198905,SEVERE TRAPPING,HIGH,157.9,156.5,96.4,197.4,136.0,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 08:00:00,157.9,227.2,73.4,67.9,2.278,38.0,6.7,99,1.0,174,992.8,0.0,45.0,Mandir_Marg,-0.6,0,15632.1,1057.93,157.9,3.508888109135976,45.0,1,0,3.508888109135976,SEVERE TRAPPING,HIGH,158.8,136.4,92.2,195.1,133.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 09:00:00,158.8,228.6,64.4,61.3,2.101,96.0,8.2,97,0.91,174,993.9,0.0,45.0,Mandir_Marg,-0.6,0,15403.6,1302.16,144.508,3.528888104691532,40.95,1,0,3.877898930916012,SEVERE TRAPPING,HIGH,156.5,108.5,90.6,190.0,125.3,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 10:00:00,156.5,225.8,52.4,52.7,1.847,175.0,10.3,90,0.51,169,994.3,0.0,45.0,Mandir_Marg,-0.6,0,14085.0,1611.95,79.815,3.477777004938443,22.95,1,0,6.81916914197423,SEVERE TRAPPING,HIGH,136.4,96.4,91.5,193.7,117.3,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 11:00:00,136.4,197.0,41.4,49.5,1.591,236.0,12.4,81,0.51,11,993.6,0.0,45.0,Mandir_Marg,-0.6,0,11048.4,1691.36,69.56400000000001,3.0311104375310136,22.95,1,0,5.943352530129617,SEVERE TRAPPING,HIGH,108.5,92.2,145.8,198.8,110.1,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 12:00:00,108.5,158.3,30.0,56.7,1.31,268.0,13.9,73,1.4,4,992.5,0.0,45.0,Mandir_Marg,-0.6,0,7920.5,1508.15,151.89999999999998,2.411110575308761,62.99999999999999,1,0,1.722221948853659,SEVERE TRAPPING,MODERATE,96.4,90.6,178.8,191.9,104.3,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 13:00:00,96.4,143.0,19.6,69.2,1.028,282.0,14.7,71,1.2,5,991.7,0.0,45.0,Mandir_Marg,-0.6,0,6844.400000000001,1417.08,115.68,2.1422217461729454,54.0,1,0,1.7851848545953972,SEVERE TRAPPING,MODERATE,92.2,91.5,197.4,177.0,95.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 14:00:00,92.2,137.8,17.6,78.8,0.889,280.0,15.4,69,0.92,347,990.8,0.0,45.0,Mandir_Marg,-0.6,0,6361.8,1419.88,84.82400000000001,2.048888433580348,41.4,1,0,2.227052602161207,SEVERE TRAPPING,MODERATE,90.6,145.8,195.1,163.0,87.5,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 15:00:00,90.6,136.4,29.1,80.4,0.959,257.0,15.8,67,1.3,337,990.4,0.0,45.0,Mandir_Marg,-0.6,0,6070.2,1431.48,117.78,2.013332885926025,58.5,1,0,1.5487176839798829,SEVERE TRAPPING,MODERATE,91.5,178.8,190.0,153.7,82.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 16:00:00,91.5,137.8,49.1,79.0,1.173,218.0,15.5,68,1.49,340,990.3,0.0,45.0,Mandir_Marg,-0.6,0,6222.0,1418.25,136.335,2.0333328814815816,67.05,1,0,1.3646530403202028,SEVERE TRAPPING,MODERATE,145.8,197.4,193.7,146.7,79.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 17:00:00,145.8,217.5,80.1,89.3,1.547,156.0,14.1,81,1.58,342,990.2,0.0,45.0,Mandir_Marg,-0.6,0,11809.8,2055.78,230.36400000000003,3.23999928000016,71.10000000000001,0,0,2.0506326229771275,SEVERE TRAPPING,HIGH,178.8,195.1,198.8,141.6,80.3,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 18:00:00,178.8,264.5,89.6,95.1,1.871,127.0,11.9,88,2.31,355,991.4,0.0,45.0,Mandir_Marg,-0.6,0,15734.4,2127.7200000000003,413.028,3.973332450370567,103.95,0,0,1.720057554588018,SEVERE TRAPPING,HIGH,197.4,190.0,191.9,136.9,89.4,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 19:00:00,197.4,291.5,102.5,103.0,2.314,88.0,10.9,90,2.4,358,991.8,0.0,45.0,Mandir_Marg,-0.6,0,17766.0,2151.6600000000003,473.76,4.386665691852068,108.0,0,0,1.8277776085391104,SEVERE TRAPPING,HIGH,195.1,193.7,177.0,136.0,94.1,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 20:00:00,195.1,287.8,110.2,108.5,2.629,58.0,9.8,92,2.21,342,992.5,0.0,45.0,Mandir_Marg,-0.6,0,17949.2,1911.98,431.171,4.335554592098979,99.45,0,0,1.961789646878869,SEVERE TRAPPING,HIGH,190.0,198.8,163.0,133.2,95.7,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 21:00:00,190.0,280.3,108.8,110.9,2.704,46.0,9.0,94,2.33,335,992.7,0.0,45.0,Mandir_Marg,0.8,0,17860.0,1710.0,442.7,4.222221283950826,104.85,0,1,1.8121123688972465,SEVERE TRAPPING,HIGH,193.7,191.9,153.7,125.3,96.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 22:00:00,193.7,285.0,102.2,111.0,2.65,44.0,8.2,97,2.26,347,992.7,0.0,45.0,Mandir_Marg,0.8,0,18788.9,1588.3399999999997,437.762,4.304443487901446,101.7,0,1,1.9046212483164948,SEVERE TRAPPING,HIGH,198.8,177.0,146.7,117.3,98.3,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-20 23:00:00,198.8,292.4,94.0,106.2,2.547,44.0,7.2,99,1.82,351,992.1,0.0,45.0,Mandir_Marg,0.8,0,19681.2,1431.36,361.816,4.4177767960496,81.9,0,1,2.42735013097068,SEVERE TRAPPING,HIGH,191.9,163.0,141.6,110.1,99.9,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 00:00:00,191.9,282.2,85.2,93.5,2.404,44.0,6.5,100,1.71,339,991.6,0.0,45.0,Mandir_Marg,0.8,0,19190.0,1247.35,328.149,4.264443496790334,76.95,0,1,2.4938268364097675,SEVERE TRAPPING,HIGH,177.0,153.7,136.9,104.3,99.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 01:00:00,177.0,259.8,74.8,76.1,2.212,45.0,6.1,100,1.63,313,991.1,0.0,45.0,Mandir_Marg,0.8,0,17700.0,1079.7,288.51,3.933332459259453,73.35,0,1,2.413087605577695,SEVERE TRAPPING,HIGH,163.0,146.7,136.0,95.2,99.9,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 02:00:00,163.0,238.4,63.6,60.7,2.021,48.0,5.9,100,2.06,293,990.6,0.0,45.0,Mandir_Marg,0.8,0,16300.0,961.7,335.78000000000003,3.622221417284129,92.7,0,1,1.7583601123667625,SEVERE TRAPPING,HIGH,153.7,141.6,133.2,87.5,100.6,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 03:00:00,153.7,224.4,49.6,49.3,1.821,54.0,5.6,100,2.09,287,989.7,0.0,45.0,Mandir_Marg,0.8,0,15369.999999999998,860.7199999999999,321.23299999999995,3.415554796543378,94.05,0,1,1.6342369341587522,SEVERE TRAPPING,HIGH,146.7,136.9,125.3,82.2,100.8,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 04:00:00,146.7,214.7,34.7,40.1,1.623,61.0,5.7,100,2.0,273,989.4,0.0,45.0,Mandir_Marg,0.8,0,14669.999999999998,836.1899999999999,293.4,3.259999275555716,90.0,0,1,1.6299998188889089,SEVERE TRAPPING,HIGH,141.6,136.0,117.3,79.2,101.0,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 05:00:00,141.6,206.8,28.0,39.1,1.539,62.0,5.2,100,1.82,261,989.3,0.0,45.0,Mandir_Marg,0.8,0,14160.0,736.32,257.712,3.1466659674075625,81.9,0,1,1.7289375178342463,SEVERE TRAPPING,HIGH,136.9,133.2,110.1,80.3,117.8,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 06:00:00,136.9,199.8,31.2,37.8,1.601,57.0,5.2,99,1.6,266,990.5,0.0,45.0,Mandir_Marg,0.8,0,13553.1,711.8800000000001,219.04,3.0422215461729896,72.0,0,1,1.901388624807136,SEVERE TRAPPING,HIGH,136.0,125.3,104.3,89.4,121.1,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 07:00:00,136.0,197.9,35.4,35.8,1.679,51.0,5.4,99,2.0,267,991.2,0.0,45.0,Mandir_Marg,-0.6,0,13464.0,734.4000000000001,272.0,3.022221550617433,90.0,0,0,1.5111109432098953,SEVERE TRAPPING,HIGH,133.2,117.3,95.2,94.1,124.3,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 08:00:00,133.2,194.2,36.3,33.1,1.688,56.0,5.8,99,2.77,296,992.2,0.0,45.0,Mandir_Marg,-0.6,0,13186.8,772.56,368.964,2.959999342222368,124.65,0,0,1.0685919720343382,SEVERE TRAPPING,HIGH,125.3,110.1,87.5,95.7,125.7,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 09:00:00,125.3,183.0,30.9,28.5,1.568,84.0,7.2,98,3.52,305,993.5,0.0,45.0,Mandir_Marg,-0.6,0,12279.4,902.16,441.056,2.784443825679149,158.4,0,0,0.7910353035962561,SEVERE TRAPPING,HIGH,117.3,104.3,82.2,96.2,126.2,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 10:00:00,117.3,171.8,22.3,23.1,1.379,123.0,8.5,98,3.78,307,993.4,0.0,45.0,Mandir_Marg,-0.6,0,11495.4,997.05,443.394,2.606666087407536,170.1,0,0,0.6895943157204988,SEVERE TRAPPING,MODERATE,110.1,95.2,79.2,98.3,129.0,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 11:00:00,110.1,163.0,15.5,20.3,1.208,154.0,11.1,85,4.05,310,992.7,0.0,45.0,Mandir_Marg,-0.6,0,9358.5,1222.11,445.905,2.446666122963084,182.25,0,0,0.6041151931898384,SEVERE TRAPPING,MODERATE,104.3,87.5,80.3,99.9,124.3,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 12:00:00,104.3,155.5,11.8,22.1,1.077,172.0,13.2,77,3.58,300,991.8,0.0,45.0,Mandir_Marg,-0.6,0,8031.099999999999,1376.76,373.394,2.3177772627161635,161.1,0,0,0.6474239200854177,SEVERE TRAPPING,MODERATE,95.2,82.2,89.4,99.2,123.4,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 13:00:00,95.2,143.4,9.8,26.5,0.964,183.0,14.6,73,3.48,288,990.7,0.0,45.0,Mandir_Marg,-0.6,0,6949.6,1389.92,331.296,2.115555085432203,156.6,0,0,0.607918224270867,SEVERE TRAPPING,MODERATE,87.5,79.2,94.1,99.9,120.6,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 14:00:00,87.5,133.2,10.8,30.1,0.895,183.0,15.6,67,3.83,285,989.9,0.0,45.0,Mandir_Marg,-0.6,0,5862.5,1365.0,335.125,1.944444012345775,172.35,0,0,0.5076878150456736,SEVERE TRAPPING,MODERATE,82.2,80.3,95.7,100.6,114.3,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 15:00:00,82.2,125.7,16.3,31.5,0.884,168.0,16.0,64,3.91,283,989.3,0.0,45.0,Mandir_Marg,-0.6,0,5260.8,1315.2,321.40200000000004,1.8266662607408308,175.95000000000002,0,0,0.4671781490663171,SEVERE TRAPPING,MODERATE,79.2,89.4,96.2,100.8,107.8,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 16:00:00,79.2,120.6,24.7,32.1,0.916,143.0,15.7,66,3.65,279,989.3,0.0,45.0,Mandir_Marg,-0.6,0,5227.2,1243.44,289.08,1.7599996088889758,164.25,0,0,0.4821917514647335,SEVERE TRAPPING,MODERATE,80.3,94.1,98.3,101.0,104.1,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 17:00:00,80.3,120.1,36.0,32.7,1.014,118.0,13.8,77,3.0,272,989.1,0.0,45.0,Mandir_Marg,-0.6,0,6183.099999999999,1108.14,240.9,1.7844440479013226,135.0,0,0,0.5948147707544614,SEVERE TRAPPING,MODERATE,89.4,95.7,99.9,117.8,128.5,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
2024-01-21 18:00:00,89.4,133.2,43.3,36.1,1.126,100.0,10.9,89,2.82,297,990.6,0.0,45.0,Mandir_Marg,-0.6,0,7956.6,974.4600000000002,252.108,1.986666225185284,126.9,0,0,0.7044916702528236,SEVERE TRAPPING,MODERATE,94.1,96.2,99.2,121.1,154.1,Open-Meteo CAMS / ECMWF Reanalysis (Real-Time Satellite & Atmospheric Stream)
