data_source,timestamp,station_id,temperature,humidity,wind_speed,wind_deg,pressure,rainfall,pbl_height,temp_gradient,pm25,pm10,no2,so2,co,o3,hour_sin,hour_cos,month,is_winter,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_24h,pm25_roll_mean_6h,pm25_roll_mean_24h,pm25_roll_std_24h,pm25_target,pm25_x_humidity,pm25_x_temp,pm25_x_wind_speed,pm25_div_pbl,ventilation_coeff,stagnation_indicator,inversion_indicator,lagged_pm25_coupling,dispersion_status,pollution_risk_level
DEMO_SYNTHETIC,2026-01-24 14:00:00,Anand_Vihar,25.59,55.4,2.2,299.7,1017.48,0.0,826.0,-0.75,94.21,118.53,24.88,11.96,1.01,58.94,-0.4999999999999997,-0.8660254037844388,1,1,110.85,71.3,218.82,115.36,117.76833333333333,456.03833333333336,296.16436954570634,750.0,5219.2339999999995,2410.8338999999996,207.262,0.11405568869181974,1817.2,0,0,0.06100043990204468,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-24 15:00:00,Anand_Vihar,23.23,59.78,1.66,289.5,1018.16,0.0,854.5,-1.12,110.86,161.31,30.86,11.49,1.49,55.33,-0.7071067811865471,-0.7071067811865479,1,1,94.21,77.43,212.95,90.52,100.75333333333334,456.8858333333333,295.1001207242199,750.0,6627.2108,2575.2778,184.02759999999998,0.12973668660343257,1418.47,0,0,0.06641663153667944,POOR DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-24 16:00:00,Anand_Vihar,24.02,63.83,1.34,349.4,1018.65,0.0,755.7,-0.27,158.88,260.57,36.04,15.84,1.58,45.35,-0.8660254037844385,-0.5000000000000004,1,1,110.86,110.85,139.87,87.7,103.92166666666668,459.8516666666667,291.5648975363156,750.0,10141.3104,3816.2976,212.8992,0.21024215680505282,1012.6380000000001,0,0,0.1094764357107235,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-24 17:00:00,Anand_Vihar,22.96,54.8,1.75,287.4,1018.08,0.0,724.6,-0.61,197.95,338.64,45.8,11.33,2.09,32.06,-0.9659258262890683,-0.25881904510252063,1,1,158.88,94.21,71.3,291.84,125.03000000000002,455.9395833333333,294.5320027858367,750.0,10847.659999999998,4544.932,346.41249999999997,0.27318520186054096,1268.05,0,0,0.12529474291002135,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-24 18:00:00,Anand_Vihar,23.51,60.66,1.55,307.4,1019.37,0.0,601.0,-0.63,278.81,437.91,36.08,7.81,2.86,19.39,-1.0,-1.8369701987210297e-16,1,1,197.95,110.86,77.43,370.53,158.59333333333333,452.1179166666666,296.27828314051015,750.0,16912.6146,6554.8231000000005,432.1555,0.46391014203144526,931.5500000000001,0,0,0.21249530124528684,POOR DISPERSION,SEVERE
DEMO_SYNTHETIC,2026-01-24 19:00:00,Anand_Vihar,18.28,65.6,1.22,329.7,1017.76,0.0,518.9,-0.32,396.1,609.54,54.79,18.36,3.96,19.34,-0.9659258262890684,0.2588190451025203,1,1,278.81,158.88,110.85,521.01,206.135,446.91333333333336,296.1125423340527,750.0,25984.16,7240.7080000000005,483.242,0.763345523928589,633.058,0,0,0.4404177746680751,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-24 20:00:00,Anand_Vihar,18.3,69.11,1.39,282.8,1017.39,0.0,181.3,-0.36,750.0,1000.0,47.98,14.04,7.91,9.45,-0.8660254037844386,0.5000000000000001,1,1,396.1,197.95,94.21,750.0,315.43333333333334,446.91333333333324,296.1125423340527,750.0,51832.5,13725.0,1042.5,4.136789622901841,252.007,1,0,1.5717816738510568,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-24 21:00:00,Anand_Vihar,15.79,77.66,0.73,335.9,1018.41,0.0,210.9,2.1,750.0,1000.0,93.92,25.64,7.96,17.56,-0.7071067811865477,0.7071067811865474,1,1,750.0,278.81,110.86,750.0,421.9566666666667,446.91333333333324,296.1125423340527,750.0,58245.0,11842.5,547.5,3.5561875980944713,153.957,1,1,4.871489774970299,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-24 22:00:00,Anand_Vihar,13.37,77.67,0.96,334.1,1018.46,0.0,149.8,1.96,750.0,1000.0,47.19,22.79,7.87,17.86,-0.5000000000000004,0.8660254037844384,1,1,750.0,396.1,158.88,750.0,520.4766666666667,446.91333333333324,296.1125423340527,750.0,58252.5,10027.5,720.0,5.00667523319925,143.808,1,1,5.215286686742971,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-24 23:00:00,Anand_Vihar,12.13,94.18,1.34,334.2,1019.05,0.0,186.3,2.34,750.0,1000.0,37.61,17.47,7.9,21.26,-0.25881904510252157,0.9659258262890681,1,1,750.0,750.0,197.95,750.0,612.485,446.91333333333324,296.1125423340527,750.0,70635.0,9097.5,1005.0000000000001,4.025764679239684,249.64200000000002,1,1,3.0043020403496987,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 00:00:00,Anand_Vihar,12.82,92.14,1.09,296.9,1017.42,0.0,195.4,1.9,750.0,1000.0,39.57,17.28,7.92,16.01,0.0,1.0,1,1,750.0,750.0,278.81,750.0,691.0166666666668,446.91333333333324,296.1125423340527,750.0,69105.0,9615.0,817.5000000000001,3.8382802539262917,212.98600000000002,1,1,3.521358046004993,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 01:00:00,Anand_Vihar,11.66,91.94,0.77,280.2,1018.39,0.0,143.2,1.51,750.0,1000.0,65.11,25.25,8.15,21.09,0.25881904510252074,0.9659258262890683,1,1,750.0,750.0,396.1,750.0,750.0,446.91333333333324,296.1125423340527,447.97,68955.0,8745.0,577.5,5.237429801855461,110.264,1,1,6.801856743646454,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 02:00:00,Anand_Vihar,14.2,98.0,0.65,337.1,1018.64,0.0,186.6,1.98,750.0,1000.0,75.15,28.87,7.87,15.43,0.49999999999999994,0.8660254037844387,1,1,750.0,750.0,750.0,750.0,750.0,446.91333333333324,296.1125423340527,234.62,73500.0,10650.0,487.5,4.019292389105446,121.29,1,1,6.183526574035239,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 03:00:00,Anand_Vihar,12.07,95.08,0.64,254.6,1018.83,0.0,225.8,2.17,750.0,1000.0,69.17,29.19,7.86,21.9,0.7071067811865476,0.7071067811865476,1,1,750.0,750.0,750.0,750.0,750.0,446.91333333333324,296.1125423340527,163.88,71310.0,9052.5,480.0,3.321523324998967,144.512,1,1,5.189880066023578,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 04:00:00,Anand_Vihar,12.79,94.46,1.29,298.2,1017.6,0.0,187.6,2.1,750.0,1000.0,33.37,19.18,7.85,22.13,0.8660254037844386,0.5000000000000001,1,1,750.0,750.0,750.0,750.0,750.0,446.91333333333324,296.1125423340527,141.79,70845.0,9592.5,967.5,3.997867590732005,242.004,1,1,3.099122200495769,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 05:00:00,Anand_Vihar,12.11,90.53,1.01,282.5,1017.43,0.0,153.9,1.74,750.0,1000.0,55.07,20.46,7.69,12.4,0.9659258262890683,0.25881904510252074,1,1,750.0,750.0,750.0,750.0,750.0,446.91333333333324,296.1125423340527,87.1,67897.5,9082.5,757.5,4.873294030325274,155.439,1,1,4.825043597485599,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 06:00:00,Anand_Vihar,15.27,85.35,1.6,308.2,1017.34,0.0,165.3,2.46,750.0,1000.0,31.28,13.55,7.86,16.06,1.0,6.123233995736766e-17,1,1,750.0,750.0,750.0,750.0,750.0,446.91333333333324,296.1125423340527,91.53,64012.49999999999,11452.5,1200.0,4.537204807186642,264.48,0,1,2.8357530688236134,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 07:00:00,Anand_Vihar,16.41,85.31,1.66,310.5,1018.0,0.0,495.6,1.35,447.97,688.91,44.62,12.89,4.71,23.93,0.9659258262890683,-0.25881904510252063,1,1,750.0,750.0,750.0,407.89,699.6616666666667,448.5833333333333,295.9958893760792,82.07,38216.320700000004,7351.1877,743.6302000000001,0.9038942513338529,822.696,0,1,0.911636851137761,POOR DISPERSION,SEVERE
DEMO_SYNTHETIC,2026-01-25 08:00:00,Anand_Vihar,17.99,69.9,1.98,305.0,1017.98,0.0,554.6,-0.83,234.62,399.15,33.84,11.89,2.65,30.27,0.8660254037844387,-0.4999999999999998,1,1,447.97,750.0,750.0,218.82,613.765,449.2416666666666,295.4797680952506,103.52,16399.938000000002,4220.8138,464.5476,0.42304362742438467,1098.108,0,0,0.4079471198830433,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-25 09:00:00,Anand_Vihar,19.14,74.63,2.26,302.6,1017.16,0.0,701.5,-0.83,163.88,256.25,30.48,10.04,1.73,37.15,0.7071067811865476,-0.7071067811865475,1,1,234.62,750.0,750.0,212.95,516.0783333333333,447.1970833333333,297.34973907152784,107.56,12230.364399999999,3136.6632,370.36879999999996,0.23361368163059612,1585.3899999999999,0,0,0.14798882200601227,MODERATE DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-25 10:00:00,Anand_Vihar,19.79,63.6,2.34,313.5,1018.13,0.0,713.9,-0.54,141.79,210.19,26.5,10.77,1.64,49.03,0.49999999999999994,-0.8660254037844387,1,1,163.88,447.97,750.0,139.87,414.71000000000004,447.27708333333334,297.26370559662365,112.53,9017.844,2806.0240999999996,331.7886,0.19861324837353622,1670.5259999999998,0,0,0.09810083711297618,MODERATE DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-25 11:00:00,Anand_Vihar,21.06,65.49,2.27,304.5,1018.56,0.0,795.9,-1.27,87.1,133.53,25.43,10.71,0.91,55.51,0.258819045102521,-0.9659258262890682,1,1,141.79,234.62,750.0,71.3,304.2266666666667,447.93541666666664,296.41112076449195,191.39,5704.178999999999,1834.3259999999998,197.71699999999998,0.1094358574012331,1806.693,0,0,0.07848040547851569,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-25 12:00:00,Anand_Vihar,21.07,57.38,2.14,288.5,1017.28,0.0,844.5,-0.5,91.53,151.65,7.72,13.98,1.01,64.21,1.2246467991473532e-16,-1.0,1,1,87.1,163.88,750.0,77.43,194.48166666666668,448.52291666666673,295.65785023260685,312.43,5251.9914,1928.5371,195.8742,0.10838365768639838,1807.23,0,0,0.04819530414947016,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-25 13:00:00,Anand_Vihar,22.93,52.41,2.21,243.3,1017.17,0.0,896.4,-0.91,82.07,114.25,18.94,13.27,0.67,63.33,-0.2588190451025208,-0.9659258262890683,1,1,91.53,141.79,447.97,110.85,133.49833333333336,447.32375,297.14161539301335,615.38,4301.288699999999,1881.8650999999998,181.3747,0.09155510830482923,1981.0439999999999,0,0,0.04620291095905538,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-25 14:00:00,Anand_Vihar,21.72,53.08,2.03,258.6,1017.79,0.0,837.5,-1.14,103.52,161.36,27.23,12.05,1.15,58.83,-0.4999999999999997,-0.8660254037844388,1,1,82.07,87.1,234.62,94.21,111.64833333333335,447.71166666666664,296.66628135457785,750.0,5494.8416,2248.4543999999996,210.14559999999997,0.12360596867336157,1700.1249999999998,0,0,0.04827292082480453,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-25 15:00:00,Anand_Vihar,22.07,53.69,1.9,295.4,1017.61,0.0,742.8,-0.42,107.56,151.07,20.57,10.66,1.18,52.76,-0.7071067811865471,-0.7071067811865479,1,1,103.52,91.53,163.88,110.86,102.26166666666667,447.5741666666667,296.8299143033974,750.0,5774.8964,2373.8492,204.364,0.14480344446952823,1411.32,0,0,0.07334977132507318,POOR DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-25 16:00:00,Anand_Vihar,23.42,59.86,1.71,332.4,1018.77,0.0,796.3,-0.63,112.53,195.97,32.31,13.27,1.24,42.39,-0.8660254037844385,-0.5000000000000004,1,1,107.56,82.07,141.79,158.88,97.38500000000003,445.6429166666666,298.9332274500976,750.0,6736.0458,2635.4526,192.4263,0.14131608512726254,1361.673,0,0,0.07899106408813963,POOR DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-25 17:00:00,Anand_Vihar,24.67,60.96,1.87,305.8,1018.54,0.0,679.6,-1.08,191.39,281.69,39.92,10.79,1.99,22.45,-0.9659258262890683,-0.25881904510252063,1,1,112.53,103.52,87.1,197.95,114.7666666666667,445.36958333333337,299.1724589521417,750.0,11667.134399999999,4721.5913,357.8993,0.2816215379396477,1270.852,0,0,0.08854689540129854,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-25 18:00:00,Anand_Vihar,21.7,64.56,1.32,294.8,1017.69,0.0,603.9,-0.63,312.43,535.95,56.83,15.34,3.47,15.76,-1.0,-1.8369701987210297e-16,1,1,191.39,107.56,91.53,278.81,151.58333333333334,446.7704166666667,298.4364637424909,750.0,20170.4808,6779.731,412.4076,0.5173538579673149,797.148,0,0,0.2400934300770568,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 19:00:00,Anand_Vihar,18.17,69.5,0.82,297.5,1017.42,0.0,513.5,-1.29,615.38,878.05,77.54,25.56,6.53,11.47,-0.9659258262890684,0.2588190451025203,1,1,312.43,112.53,82.07,396.1,240.46833333333333,455.90708333333333,300.16934631143823,750.0,42768.909999999996,11181.454600000001,504.61159999999995,1.1984030925335327,421.07,0,0,0.7419906252644306,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 20:00:00,Anand_Vihar,18.23,76.81,0.84,333.3,1019.32,0.0,159.5,-0.96,750.0,1000.0,80.04,23.17,7.87,17.31,-0.8660254037844386,0.5000000000000001,1,1,615.38,191.39,103.52,750.0,348.215,455.90708333333333,300.16934631143823,750.0,57607.5,13672.5,630.0,4.702194062558366,133.98,1,0,4.593073250255766,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 21:00:00,Anand_Vihar,15.56,76.29,0.79,329.6,1019.12,0.0,158.6,1.95,750.0,1000.0,85.11,25.04,7.77,12.91,-0.7071067811865477,0.7071067811865474,1,1,750.0,312.43,107.56,750.0,455.28833333333336,455.90708333333333,300.16934631143823,750.0,57217.50000000001,11670.0,592.5,4.728877381533582,125.294,1,1,5.9859206357909684,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 22:00:00,Anand_Vihar,14.15,89.01,1.0,282.8,1018.51,0.0,128.4,1.53,750.0,1000.0,50.47,18.33,7.91,14.57,-0.5000000000000004,0.8660254037844384,1,1,750.0,615.38,112.53,750.0,561.5333333333333,455.90708333333333,300.16934631143823,750.0,66757.5,10612.5,750.0,5.841121040411133,128.4,1,1,5.841121040411133,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-25 23:00:00,Anand_Vihar,14.77,84.63,0.97,292.1,1017.62,0.0,177.0,1.42,750.0,1000.0,47.1,21.46,7.99,20.63,-0.25881904510252157,0.9659258262890681,1,1,750.0,750.0,191.39,750.0,654.635,455.90708333333333,300.16934631143823,648.96,63472.5,11077.5,727.5,4.237287896198424,171.69,1,1,4.368338029685012,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 00:00:00,Anand_Vihar,13.14,93.8,1.05,332.7,1017.91,0.0,179.3,1.11,750.0,1000.0,45.19,18.39,7.93,10.07,0.0,1.0,1,1,750.0,750.0,312.43,750.0,727.5633333333334,455.90708333333333,300.16934631143823,750.0,70350.0,9855.0,787.5,4.182933397493954,188.26500000000001,1,1,3.9837461034315402,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 01:00:00,Anand_Vihar,11.58,96.85,0.7,302.5,1018.17,0.0,193.0,1.97,750.0,1000.0,61.35,31.75,7.71,23.27,0.25881904510252074,0.9659258262890683,1,1,750.0,750.0,615.38,750.0,750.0,455.90708333333333,300.16934631143823,665.93,72637.5,8685.0,525.0,3.886010161346624,135.1,1,1,5.551442964363956,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 02:00:00,Anand_Vihar,9.93,92.29,1.17,346.6,1017.66,0.0,180.7,1.74,750.0,1000.0,34.52,15.6,7.79,20.57,0.49999999999999994,0.8660254037844387,1,1,750.0,750.0,750.0,750.0,750.0,455.90708333333333,300.16934631143823,297.85,69217.5,7447.5,877.5,4.150525503568041,211.41899999999998,1,1,3.5474577238820673,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 03:00:00,Anand_Vihar,11.74,93.43,1.37,304.6,1018.73,0.0,137.2,1.83,750.0,1000.0,32.77,16.34,7.81,14.13,0.7071067811865476,0.7071067811865476,1,1,750.0,750.0,750.0,750.0,750.0,455.90708333333333,300.16934631143823,168.28,70072.5,8805.0,1027.5,5.466471904776101,187.964,1,1,3.9901255564828606,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 04:00:00,Anand_Vihar,12.43,95.74,1.05,303.8,1018.36,0.0,199.7,1.45,750.0,1000.0,41.93,18.74,7.77,16.6,0.8660254037844386,0.5000000000000001,1,1,750.0,750.0,750.0,750.0,750.0,455.90708333333333,300.16934631143823,179.54,71805.0,9322.5,787.5,3.7556332621115045,209.685,1,1,3.5767935914923052,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 05:00:00,Anand_Vihar,12.91,90.2,0.87,249.8,1018.62,6.0,154.2,2.16,648.96,1000.0,54.56,18.45,6.89,21.05,0.9659258262890683,0.25881904510252074,1,1,750.0,750.0,750.0,750.0,733.16,451.6970833333334,296.552000374143,89.16,58536.192,8378.0736,564.5952,4.2085600383553805,134.154,1,1,5.5905895023190135,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 06:00:00,Anand_Vihar,13.89,85.23,1.43,289.0,1017.51,0.0,147.6,2.13,750.0,1000.0,35.05,15.15,7.96,17.67,1.0,6.123233995736766e-17,1,1,648.96,750.0,750.0,750.0,733.16,451.6970833333334,296.552000374143,106.2,63922.5,10417.5,1072.5,5.081300468746581,211.06799999999998,1,1,3.0746487826364595,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 07:00:00,Anand_Vihar,15.44,84.27,1.14,330.5,1018.12,0.0,503.4,1.96,665.93,1000.0,67.16,15.48,7.14,25.87,0.9659258262890683,-0.25881904510252063,1,1,750.0,750.0,750.0,447.97,719.1483333333334,460.77874999999995,299.7530473908624,103.47,56117.92109999999,10281.9592,759.1601999999999,1.3228644949768675,573.876,0,1,1.3069025136631867,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 08:00:00,Anand_Vihar,19.25,80.77,1.43,291.3,1018.4,0.0,614.4,-1.11,297.85,517.87,46.28,14.6,3.12,33.41,0.8660254037844387,-0.4999999999999998,1,1,665.93,648.96,750.0,234.62,643.7900000000001,463.41333333333336,297.95132877508775,115.91,24057.3445,5733.6125,425.9255,0.48478189315133646,878.592,0,0,0.7579513499104095,POOR DISPERSION,SEVERE
DEMO_SYNTHETIC,2026-01-26 09:00:00,Anand_Vihar,20.52,67.89,2.06,320.3,1018.2,0.0,693.1,-0.89,168.28,273.2,31.24,11.96,1.82,48.6,0.7071067811865476,-0.7071067811865475,1,1,297.85,750.0,750.0,163.88,546.8366666666667,463.59666666666664,297.7603011274943,108.28,11424.5292,3453.1056,346.65680000000003,0.2427932442245961,1427.786,0,0,0.20860969214847538,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-26 10:00:00,Anand_Vihar,21.63,67.13,2.04,309.2,1017.79,0.0,760.2,-0.5,179.54,287.86,35.69,12.67,1.99,52.85,0.49999999999999994,-0.8660254037844387,1,1,168.28,665.93,750.0,141.79,451.76,465.1695833333333,296.08142320885975,135.7,12052.520199999999,3883.4501999999998,366.2616,0.23617468776407932,1550.8080000000002,0,0,0.1085111754097788,MODERATE DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-26 11:00:00,Anand_Vihar,22.2,60.99,2.43,323.0,1019.16,0.0,800.2,-0.48,89.16,133.8,17.95,11.39,0.98,56.84,0.258819045102521,-0.9659258262890682,1,1,179.54,297.85,648.96,87.1,358.46000000000004,465.25541666666663,295.9673330237815,256.67,5437.8684,1979.3519999999999,216.6588,0.11142214307145534,1944.4860000000003,0,0,0.0923328833823803,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-26 12:00:00,Anand_Vihar,22.43,58.67,2.13,332.6,1017.71,0.0,820.5,-0.49,106.2,154.84,27.56,10.73,1.16,54.46,1.2246467991473532e-16,-1.0,1,1,89.16,168.28,750.0,91.53,251.16,465.8666666666666,295.17602479620973,332.58,6230.754,2382.0660000000003,226.206,0.12943327081738853,1747.665,0,0,0.05101664191354383,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-26 13:00:00,Anand_Vihar,25.06,58.91,1.88,305.7,1018.05,0.0,842.3,-0.8,103.47,165.14,23.67,9.81,0.95,68.39,-0.2588190451025208,-0.9659258262890683,1,1,106.2,179.54,665.93,82.07,157.41666666666669,466.75833333333327,293.9962104261336,398.95,6095.4177,2592.9582,194.5236,0.12284221627873423,1583.524,0,0,0.06706560767588236,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-26 14:00:00,Anand_Vihar,24.38,60.04,1.75,308.4,1018.35,0.0,848.7,-0.47,115.91,172.24,29.61,12.54,1.3,60.64,-0.4999999999999997,-0.8660254037844388,1,1,103.47,89.16,297.85,103.52,127.09333333333335,467.2745833333333,293.34078860719023,750.0,6959.2364,2825.8858,202.8425,0.13657358151792645,1485.2250000000001,0,0,0.06966621172101053,POOR DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-26 15:00:00,Anand_Vihar,24.57,59.75,2.11,326.3,1017.9,0.0,779.8,-0.56,108.28,170.63,21.78,10.92,1.16,52.86,-0.7071067811865471,-0.7071067811865479,1,1,115.91,106.2,168.28,107.56,117.09333333333336,467.3045833333333,293.3024353799653,750.0,6469.7300000000005,2660.4396,228.4708,0.1388561151724017,1645.3779999999997,0,0,0.070445818101094,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-26 16:00:00,Anand_Vihar,22.97,61.81,1.49,305.2,1019.11,0.0,737.3,-0.85,135.7,203.54,35.51,11.86,1.41,40.44,-0.8660254037844385,-0.5000000000000004,1,1,108.28,103.47,179.54,112.53,109.78666666666669,468.27,292.119656379844,750.0,8387.617,3117.0289999999995,202.19299999999998,0.18404990934423018,1098.577,0,0,0.09856386854481872,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-26 17:00:00,Anand_Vihar,23.81,62.2,1.47,256.2,1018.15,0.0,667.8,-0.86,256.67,398.33,47.16,14.31,2.97,22.98,-0.9659258262890683,-0.25881904510252063,1,1,135.7,115.91,89.16,191.39,137.705,470.99,289.72355773106835,750.0,15964.874000000002,6111.3127,377.30490000000003,0.38435159652064105,981.6659999999999,0,0,0.13823438788514233,POOR DISPERSION,SEVERE
DEMO_SYNTHETIC,2026-01-26 18:00:00,Anand_Vihar,19.56,69.57,1.3,286.5,1017.64,0.0,597.4,-0.9,332.58,543.44,52.26,16.83,3.64,23.62,-1.0,-1.8369701987210297e-16,1,1,256.67,108.28,106.2,312.43,175.43500000000003,471.82958333333335,289.27293826568393,750.0,23137.590599999996,6505.264799999999,432.354,0.5567124111698626,776.62,0,0,0.33049624873816996,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 19:00:00,Anand_Vihar,19.2,73.61,1.19,328.5,1018.56,0.0,509.3,-0.94,398.95,566.35,57.09,15.12,4.3,17.58,-0.9659258262890684,0.2588190451025203,1,1,332.58,135.7,103.47,615.38,224.6816666666667,462.81166666666667,287.97389061399684,750.0,29366.709499999997,7659.839999999999,474.7505,0.7833300454873346,606.067,0,0,0.5487512016204281,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 20:00:00,Anand_Vihar,20.6,75.78,0.94,309.3,1018.68,0.0,212.4,-0.83,750.0,1000.0,74.98,19.96,7.91,15.18,-0.8660254037844386,0.5000000000000001,1,1,398.95,256.67,115.91,750.0,330.36333333333334,462.81166666666667,287.97389061399684,750.0,56835.0,15450.000000000002,705.0,3.5310732800812956,199.656,1,0,1.9981867813545906,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 21:00:00,Anand_Vihar,17.36,88.29,1.4,318.4,1018.11,0.0,207.5,1.74,750.0,1000.0,57.96,12.38,7.82,29.12,-0.7071067811865477,0.7071067811865474,1,1,750.0,332.58,108.28,750.0,437.31666666666666,462.81166666666667,287.97389061399684,750.0,66217.5,13020.0,1050.0,3.6144576571345706,290.5,1,1,2.581755504930964,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 22:00:00,Anand_Vihar,14.01,89.5,1.1,312.1,1016.25,0.0,169.9,1.24,750.0,1000.0,41.53,16.55,8.01,23.39,-0.5000000000000004,0.8660254037844384,1,1,750.0,398.95,135.7,750.0,539.7,462.81166666666667,287.97389061399684,750.0,67125.0,10507.5,825.0000000000001,4.414361129231246,186.89000000000001,1,1,4.0130555935012255,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-26 23:00:00,Anand_Vihar,12.25,86.74,0.78,255.0,1017.31,0.0,183.3,1.86,750.0,1000.0,59.51,22.08,7.9,26.65,-0.25881904510252157,0.9659258262890681,1,1,750.0,750.0,256.67,750.0,621.9216666666667,462.81166666666667,287.97389061399684,750.0,65054.99999999999,9187.5,585.0,4.091652804601592,142.97400000000002,1,1,5.245708643130314,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-27 00:00:00,Anand_Vihar,10.67,88.77,1.22,322.0,1018.86,0.0,159.6,2.3,750.0,1000.0,40.95,17.88,7.81,19.08,0.0,1.0,1,1,750.0,750.0,332.58,750.0,691.4916666666668,462.81166666666667,287.97389061399684,750.0,66577.5,8002.5,915.0,4.699247825861665,194.712,1,1,3.851842523735439,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-27 01:00:00,Anand_Vihar,11.38,94.24,0.96,284.9,1019.32,0.0,164.7,1.74,750.0,1000.0,51.64,22.11,8.06,9.62,0.25881904510252074,0.9659258262890683,1,1,750.0,750.0,398.95,750.0,750.0,462.81166666666667,287.97389061399684,353.18,70680.0,8535.0,720.0,4.553733785444215,158.112,1,1,4.743472681170773,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-27 02:00:00,Anand_Vihar,10.8,92.55,1.02,314.7,1017.22,0.0,202.6,1.65,750.0,1000.0,43.82,21.12,7.86,16.96,0.49999999999999994,0.8660254037844387,1,1,750.0,750.0,750.0,750.0,750.0,462.81166666666667,287.97389061399684,224.06,69412.5,8100.000000000001,765.0,3.7018754342608373,206.652,1,1,3.6292896449446586,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-27 03:00:00,Anand_Vihar,13.32,91.89,1.15,312.7,1017.65,0.0,171.2,1.98,750.0,1000.0,42.53,14.6,7.81,21.44,0.7071067811865476,0.7071067811865476,1,1,750.0,750.0,750.0,750.0,750.0,462.81166666666667,287.97389061399684,181.39,68917.5,9990.0,862.4999999999999,4.38084086560509,196.87999999999997,1,1,3.8094268686800663,SEVERE TRAPPING,SEVERE
